,단지코드,총세대수,임대건물구분,지역,전용면적,전용면적별세대수,빈집,임대료,노선수,버스,주차면수,등록차량수
313,C1850,388,아파트,경상남도,49.62,178,0.0,244420,0.0,4.0,226.0,254.0
314,C1850,388,아파트,경상남도,49.62,118,0.0,244420,0.0,4.0,226.0,254.0
315,C2190,1013,아파트,경상남도,26.37,191,7.0,69900,0.0,2.0,178.0,129.0
316,C2190,1013,아파트,경상남도,26.37,358,7.0,69900,0.0,2.0,178.0,129.0
317,C2190,1013,아파트,경상남도,26.37,298,7.0,69900,0.0,2.0,178.0,129.0
318,C2190,1013,아파트,경상남도,31.32,149,7.0,83020,0.0,2.0,178.0,129.0
319,C2190,1013,상가,경상남도,16.0,1,7.0,,0.0,2.0,178.0,129.0
320,C2190,1013,상가,경상남도,14.17,1,7.0,,0.0,2.0,178.0,129.0
321,C2190,1013,상가,경상남도,18.9,1,7.0,,0.0,2.0,178.0,129.0
322,C2190,1013,상가,경상남도,20.52,1,7.0,,0.0,2.0,178.0,129.0
323,C2190,1013,상가,경상남도,22.97,1,7.0,,0.0,2.0,178.0,129.0
324,C2190,1013,상가,경상남도,22.97,1,7.0,,0.0,2.0,178.0,129.0
325,C2190,1013,상가,경상남도,23.4,1,7.0,,0.0,2.0,178.0,129.0
326,C2190,1013,상가,경상남도,23.4,1,7.0,,0.0,2.0,178.0,129.0
327,C2190,1013,상가,경상남도,23.4,1,7.0,,0.0,2.0,178.0,129.0
328,C2190,1013,상가,경상남도,23.4,1,7.0,,0.0,2.0,178.0,129.0
329,C2190,1013,상가,경상남도,25.88,1,7.0,,0.0,2.0,178.0,129.0
330,C2190,1013,상가,경상남도,27.3,1,7.0,,0.0,2.0,178.0,129.0
331,C2190,1013,상가,경상남도,29.62,1,7.0,,0.0,2.0,178.0,129.0
332,C2190,1013,상가,경상남도,30.62,1,7.0,,0.0,2.0,178.0,129.0
333,C2190,1013,상가,경상남도,35.91,1,7.0,,0.0,2.0,178.0,129.0
334,C2190,1013,상가,경상남도,44.63,1,7.0,,0.0,2.0,178.0,129.0
335,C2190,1013,상가,경상남도,46.8,1,7.0,,0.0,2.0,178.0,129.0
336,C1476,453,아파트,경상남도,26.37,298,6.0,123200,0.0,5.0,107.0,70.0
337,C1476,453,아파트,경상남도,31.32,149,6.0,136000,0.0,5.0,107.0,70.0
338,C1476,453,상가,경상남도,32.1,1,6.0,,0.0,5.0,107.0,70.0
339,C1476,453,상가,경상남도,32.1,1,6.0,,0.0,5.0,107.0,70.0
340,C1476,453,상가,경상남도,32.1,1,6.0,,0.0,5.0,107.0,70.0
341,C1476,453,상가,경상남도,32.1,1,6.0,,0.0,5.0,107.0,70.0
342,C1476,453,상가,경상남도,32.1,1,6.0,,0.0,5.0,107.0,70.0
343,C1476,453,상가,경상남도,72.16,1,6.0,,0.0,5.0,107.0,70.0
344,C1077,861,아파트,경상남도,36.65,258,21.0,84880,0.0,5.0,612.0,236.0
345,C1077,861,아파트,경상남도,46.9,277,21.0,147300,0.0,5.0,612.0,236.0
346,C1077,861,아파트,경상남도,51.93,326,21.0,184760,0.0,5.0,612.0,236.0
347,C1068,806,아파트,충청남도,36.65,200,11.0,106090,0.0,2.0,804.0,510.0
348,C1068,806,아파트,충청남도,36.98,130,11.0,106090,0.0,2.0,804.0,510.0
349,C1068,806,아파트,충청남도,41.55,252,11.0,124830,0.0,2.0,804.0,510.0
350,C1068,806,아파트,충청남도,46.86,44,11.0,149810,0.0,2.0,804.0,510.0
351,C1068,806,아파트,충청남도,46.98,88,11.0,149810,0.0,2.0,804.0,510.0
352,C1068,806,아파트,충청남도,51.93,91,11.0,168520,0.0,2.0,804.0,510.0
353,C1983,903,아파트,충청남도,36.0,40,3.0,149010,0.0,4.0,200.0,253.0
354,C1983,903,아파트,충청남도,35.28,198,3.0,145290,0.0,4.0,200.0,253.0
355,C1983,903,아파트,충청남도,35.28,78,3.0,145290,0.0,4.0,200.0,253.0
356,C1983,903,아파트,충청남도,26.37,478,3.0,124180,0.0,4.0,200.0,253.0
357,C1983,903,아파트,충청남도,31.32,99,3.0,142850,0.0,4.0,200.0,253.0
358,C1983,903,상가,충청남도,31.84,1,3.0,,0.0,4.0,200.0,253.0
359,C1983,903,상가,충청남도,31.84,1,3.0,,0.0,4.0,200.0,253.0
360,C1983,903,상가,충청남도,31.84,1,3.0,,0.0,4.0,200.0,253.0
361,C1983,903,상가,충청남도,31.84,1,3.0,,0.0,4.0,200.0,253.0
362,C1983,903,상가,충청남도,31.84,1,3.0,,0.0,4.0,200.0,253.0
363,C1983,903,상가,충청남도,31.84,1,3.0,,0.0,4.0,200.0,253.0
364,C1983,903,상가,충청남도,31.84,1,3.0,,0.0,4.0,200.0,253.0
365,C1983,903,상가,충청남도,31.84,1,3.0,,0.0,4.0,200.0,253.0
366,C1983,903,상가,충청남도,63.68,1,3.0,,0.0,4.0,200.0,253.0
367,C1983,903,상가,충청남도,126.65,1,3.0,,0.0,4.0,200.0,253.0
368,C2135,1116,아파트,부산광역시,26.37,358,10.0,124390,1.0,3.0,262.0,127.0
369,C2135,1116,아파트,부산광역시,26.37,294,10.0,124390,1.0,3.0,262.0,127.0
370,C2135,1116,아파트,부산광역시,31.32,447,10.0,137660,1.0,3.0,262.0,127.0
371,C2135,1116,상가,부산광역시,14.1,1,10.0,,1.0,3.0,262.0,127.0
372,C2135,1116,상가,부산광역시,18.98,1,10.0,,1.0,3.0,262.0,127.0
373,C2135,1116,상가,부산광역시,19.36,1,10.0,,1.0,3.0,262.0,127.0
374,C2135,1116,상가,부산광역시,21.46,1,10.0,,1.0,3.0,262.0,127.0
375,C2135,1116,상가,부산광역시,21.46,1,10.0,,1.0,3.0,262.0,127.0
376,C2135,1116,상가,부산광역시,22.83,1,10.0,,1.0,3.0,262.0,127.0
377,C2135,1116,상가,부산광역시,23.4,1,10.0,,1.0,3.0,262.0,127.0
378,C2135,1116,상가,부산광역시,23.4,1,10.0,,1.0,3.0,262.0,127.0
379,C2135,1116,상가,부산광역시,23.4,1,10.0,,1.0,3.0,262.0,127.0
380,C2135,1116,상가,부산광역시,23.4,1,10.0,,1.0,3.0,262.0,127.0
381,C2135,1116,상가,부산광역시,27.55,1,10.0,,1.0,3.0,262.0,127.0
382,C2135,1116,상가,부산광역시,29.17,1,10.0,,1.0,3.0,262.0,127.0
383,C2135,1116,상가,부산광역시,31.92,1,10.0,,1.0,3.0,262.0,127.0
384,C2135,1116,상가,부산광역시,32.6,1,10.0,,1.0,3.0,262.0,127.0
385,C2135,1116,상가,부산광역시,36.57,1,10.0,,1.0,3.0,262.0,127.0
386,C2135,1116,상가,부산광역시,50.08,1,10.0,,1.0,3.0,262.0,127.0
387,C2135,1116,상가,부산광역시,240.22,1,10.0,,1.0,3.0,262.0,127.0
388,C2034,1486,아파트,부산광역시,26.37,596,2.0,124390,1.0,3.0,405.0,132.0
389,C2034,1486,아파트,부산광역시,26.37,119,2.0,124390,1.0,3.0,405.0,132.0
390,C2034,1486,아파트,부산광역시,31.32,745,2.0,137660,1.0,3.0,405.0,132.0
391,C2034,1486,상가,부산광역시,14.1,1,2.0,,1.0,3.0,405.0,132.0
392,C2034,1486,상가,부산광역시,18.98,1,2.0,,1.0,3.0,405.0,132.0
393,C2034,1486,상가,부산광역시,19.36,1,2.0,,1.0,3.0,405.0,132.0
394,C2034,1486,상가,부산광역시,21.46,1,2.0,,1.0,3.0,405.0,132.0
395,C2034,1486,상가,부산광역시,21.46,1,2.0,,1.0,3.0,405.0,132.0
396,C2034,1486,상가,부산광역시,22.83,1,2.0,,1.0,3.0,405.0,132.0
397,C2034,1486,상가,부산광역시,23.4,1,2.0,,1.0,3.0,405.0,132.0
398,C2034,1486,상가,부산광역시,23.4,1,2.0,,1.0,3.0,405.0,132.0
399,C2034,1486,상가,부산광역시,23.4,1,2.0,,1.0,3.0,405.0,132.0
400,C2034,1486,상가,부산광역시,23.4,1,2.0,,1.0,3.0,405.0,132.0
401,C2034,1486,상가,부산광역시,27.55,1,2.0,,1.0,3.0,405.0,132.0
402,C2034,1486,상가,부산광역시,29.17,1,2.0,,1.0,3.0,405.0,132.0
403,C2034,1486,상가,부산광역시,31.92,1,2.0,,1.0,3.0,405.0,132.0
404,C2034,1486,상가,부산광역시,32.1,1,2.0,,1.0,3.0,405.0,132.0
405,C2034,1486,상가,부산광역시,32.1,1,2.0,,1.0,3.0,405.0,132.0
406,C2034,1486,상가,부산광역시,32.1,1,2.0,,1.0,3.0,405.0,132.0
407,C2034,1486,상가,부산광역시,32.1,1,2.0,,1.0,3.0,405.0,132.0
408,C2034,1486,상가,부산광역시,32.1,1,2.0,,1.0,3.0,405.0,132.0
409,C2034,1486,상가,부산광역시,32.1,1,2.0,,1.0,3.0,405.0,132.0
410,C2034,1486,상가,부산광역시,32.1,1,2.0,,1.0,3.0,405.0,132.0
411,C2034,1486,상가,부산광역시,32.1,1,2.0,,1.0,3.0,405.0,132.0
412,C2034,1486,상가,부산광역시,32.6,1,2.0,,1.0,3.0,405.0,132.0
413,C2034,1486,상가,부산광역시,36.57,1,2.0,,1.0,3.0,405.0,132.0
414,C2034,1486,상가,부산광역시,50.08,1,2.0,,1.0,3.0,405.0,132.0
415,C2034,1486,상가,부산광역시,72.26,1,2.0,,1.0,3.0,405.0,132.0
416,C2034,1486,상가,부산광역시,240.22,1,2.0,,1.0,3.0,405.0,132.0
417,C1109,1957,아파트,부산광역시,26.37,1490,1.0,79980,1.0,2.0,351.0,313.0
418,C1109,1957,아파트,부산광역시,31.32,447,1.0,94990,1.0,2.0,351.0,313.0
419,C1109,1957,상가,부산광역시,30.0,1,1.0,,1.0,2.0,351.0,313.0
420,C1109,1957,상가,부산광역시,21.85,1,1.0,,1.0,2.0,351.0,313.0
421,C1109,1957,상가,부산광역시,21.94,1,1.0,,1.0,2.0,351.0,313.0
422,C1109,1957,상가,부산광역시,21.98,1,1.0,,1.0,2.0,351.0,313.0
423,C1109,1957,상가,부산광역시,21.98,1,1.0,,1.0,2.0,351.0,313.0
424,C1109,1957,상가,부산광역시,21.98,1,1.0,,1.0,2.0,351.0,313.0
425,C1109,1957,상가,부산광역시,21.98,1,1.0,,1.0,2.0,351.0,313.0
426,C1109,1957,상가,부산광역시,22.24,1,1.0,,1.0,2.0,351.0,313.0
427,C1109,1957,상가,부산광역시,23.35,1,1.0,,1.0,2.0,351.0,313.0
428,C1109,1957,상가,부산광역시,25.98,1,1.0,,1.0,2.0,351.0,313.0
429,C1109,1957,상가,부산광역시,26.53,1,1.0,,1.0,2.0,351.0,313.0
430,C1109,1957,상가,부산광역시,28.38,1,1.0,,1.0,2.0,351.0,313.0
431,C1109,1957,상가,부산광역시,28.45,1,1.0,,1.0,2.0,351.0,313.0
432,C1109,1957,상가,부산광역시,33.39,1,1.0,,1.0,2.0,351.0,313.0
433,C1109,1957,상가,부산광역시,33.51,1,1.0,,1.0,2.0,351.0,313.0
434,C1109,1957,상가,부산광역시,33.51,1,1.0,,1.0,2.0,351.0,313.0
435,C1109,1957,상가,부산광역시,33.51,1,1.0,,1.0,2.0,351.0,313.0
436,C1109,1957,상가,부산광역시,36.76,1,1.0,,1.0,2.0,351.0,313.0
437,C1109,1957,상가,부산광역시,52.5,1,1.0,,1.0,2.0,351.0,313.0
438,C1109,1957,상가,부산광역시,401.5,1,1.0,,1.0,2.0,351.0,313.0
439,C1497,802,아파트,부산광역시,39.41,357,7.0,171810,1.0,14.0,375.0,382.0
440,C1497,802,아파트,부산광역시,39.43,445,7.0,165340,1.0,14.0,375.0,382.0
441,C2289,1527,아파트,부산광역시,26.37,382,2.0,79980,0.0,3.0,240.0,364.0
442,C2289,1527,아파트,부산광역시,26.37,588,2.0,79980,0.0,3.0,240.0,364.0
443,C2289,1527,아파트,부산광역시,31.32,239,2.0,94990,0.0,3.0,240.0,364.0
444,C2289,1527,아파트,부산광역시,31.32,298,2.0,94990,0.0,3.0,240.0,364.0
445,C2289,1527,상가,부산광역시,38.0,1,2.0,,0.0,3.0,240.0,364.0
446,C2289,1527,상가,부산광역시,38.0,1,2.0,,0.0,3.0,240.0,364.0
447,C2289,1527,상가,부산광역시,37.26,1,2.0,,0.0,3.0,240.0,364.0
448,C2289,1527,상가,부산광역시,37.41,1,2.0,,0.0,3.0,240.0,364.0
449,C2289,1527,상가,부산광역시,37.41,1,2.0,,0.0,3.0,240.0,364.0
450,C2289,1527,상가,부산광역시,37.41,1,2.0,,0.0,3.0,240.0,364.0
451,C2289,1527,상가,부산광역시,37.49,1,2.0,,0.0,3.0,240.0,364.0
452,C2289,1527,상가,부산광역시,37.95,1,2.0,,0.0,3.0,240.0,364.0
453,C2289,1527,상가,부산광역시,37.95,1,2.0,,0.0,3.0,240.0,364.0
454,C2289,1527,상가,부산광역시,38.04,1,2.0,,0.0,3.0,240.0,364.0
455,C2289,1527,상가,부산광역시,39.33,1,2.0,,0.0,3.0,240.0,364.0
456,C2289,1527,상가,부산광역시,39.33,1,2.0,,0.0,3.0,240.0,364.0
457,C2289,1527,상가,부산광역시,39.33,1,2.0,,0.0,3.0,240.0,364.0
458,C2289,1527,상가,부산광역시,54.51,1,2.0,,0.0,3.0,240.0,364.0
459,C2289,1527,상가,부산광역시,54.51,1,2.0,,0.0,3.0,240.0,364.0
460,C2289,1527,상가,부산광역시,54.51,1,2.0,,0.0,3.0,240.0,364.0
461,C2289,1527,상가,부산광역시,54.6,1,2.0,,0.0,3.0,240.0,364.0
462,C2289,1527,상가,부산광역시,54.61,1,2.0,,0.0,3.0,240.0,364.0
463,C2289,1527,상가,부산광역시,75.98,1,2.0,,0.0,3.0,240.0,364.0
464,C2289,1527,상가,부산광역시,583.4,1,2.0,,0.0,3.0,240.0,364.0
465,C2597,1005,아파트,부산광역시,26.37,588,25.0,79980,0.0,2.0,166.0,94.0
466,C2597,1005,아파트,부산광역시,26.37,149,25.0,79980,0.0,2.0,166.0,94.0
467,C2597,1005,아파트,부산광역시,31.32,239,25.0,94990,0.0,2.0,166.0,94.0
468,C2597,1005,상가,부산광역시,15.0,1,25.0,,0.0,2.0,166.0,94.0
469,C2597,1005,상가,부산광역시,19.25,1,25.0,,0.0,2.0,166.0,94.0
470,C2597,1005,상가,부산광역시,19.25,1,25.0,,0.0,2.0,166.0,94.0
471,C2597,1005,상가,부산광역시,22.89,1,25.0,,0.0,2.0,166.0,94.0
472,C2597,1005,상가,부산광역시,23.88,1,25.0,,0.0,2.0,166.0,94.0
473,C2597,1005,상가,부산광역시,23.91,1,25.0,,0.0,2.0,166.0,94.0
474,C2597,1005,상가,부산광역시,24.38,1,25.0,,0.0,2.0,166.0,94.0
475,C2597,1005,상가,부산광역시,24.38,1,25.0,,0.0,2.0,166.0,94.0
476,C2597,1005,상가,부산광역시,27.5,1,25.0,,0.0,2.0,166.0,94.0
477,C2597,1005,상가,부산광역시,27.5,1,25.0,,0.0,2.0,166.0,94.0
478,C2597,1005,상가,부산광역시,27.75,1,25.0,,0.0,2.0,166.0,94.0
479,C2597,1005,상가,부산광역시,27.75,1,25.0,,0.0,2.0,166.0,94.0
480,C2597,1005,상가,부산광역시,27.75,1,25.0,,0.0,2.0,166.0,94.0
481,C2597,1005,상가,부산광역시,27.75,1,25.0,,0.0,2.0,166.0,94.0
482,C2597,1005,상가,부산광역시,27.75,1,25.0,,0.0,2.0,166.0,94.0
483,C2597,1005,상가,부산광역시,27.75,1,25.0,,0.0,2.0,166.0,94.0
484,C2597,1005,상가,부산광역시,27.75,1,25.0,,0.0,2.0,166.0,94.0
485,C2597,1005,상가,부산광역시,28.19,1,25.0,,0.0,2.0,166.0,94.0
486,C2597,1005,상가,부산광역시,28.88,1,25.0,,0.0,2.0,166.0,94.0
487,C2597,1005,상가,부산광역시,28.88,1,25.0,,0.0,2.0,166.0,94.0
488,C2597,1005,상가,부산광역시,28.88,1,25.0,,0.0,2.0,166.0,94.0
489,C2597,1005,상가,부산광역시,28.88,1,25.0,,0.0,2.0,166.0,94.0
490,C2597,1005,상가,부산광역시,28.88,1,25.0,,0.0,2.0,166.0,94.0
491,C2597,1005,상가,부산광역시,42.35,1,25.0,,0.0,2.0,166.0,94.0
492,C2597,1005,상가,부산광역시,42.4,1,25.0,,0.0,2.0,166.0,94.0
493,C2597,1005,상가,부산광역시,55.17,1,25.0,,0.0,2.0,166.0,94.0
494,C2597,1005,상가,부산광역시,55.17,1,25.0,,0.0,2.0,166.0,94.0
495,C2597,1005,상가,부산광역시,55.5,1,25.0,,0.0,2.0,166.0,94.0
496,C2597,1005,상가,부산광역시,248.56,1,25.0,,0.0,2.0,166.0,94.0
497,C2310,1988,아파트,부산광역시,26.37,1074,1.0,79980,0.0,2.0,217.0,189.0
498,C2310,1988,아파트,부산광역시,26.37,596,1.0,79980,0.0,2.0,217.0,189.0
499,C2310,1988,아파트,부산광역시,31.32,298,1.0,94990,0.0,2.0,217.0,189.0
500,C2310,1988,상가,부산광역시,38.0,1,1.0,,0.0,2.0,217.0,189.0
501,C2310,1988,상가,부산광역시,38.0,1,1.0,,0.0,2.0,217.0,189.0
502,C2310,1988,상가,부산광역시,37.26,1,1.0,,0.0,2.0,217.0,189.0
503,C2310,1988,상가,부산광역시,37.41,1,1.0,,0.0,2.0,217.0,189.0
504,C2310,1988,상가,부산광역시,37.41,1,1.0,,0.0,2.0,217.0,189.0
505,C2310,1988,상가,부산광역시,37.41,1,1.0,,0.0,2.0,217.0,189.0
506,C2310,1988,상가,부산광역시,37.49,1,1.0,,0.0,2.0,217.0,189.0
507,C2310,1988,상가,부산광역시,37.95,1,1.0,,0.0,2.0,217.0,189.0
508,C2310,1988,상가,부산광역시,37.95,1,1.0,,0.0,2.0,217.0,189.0
509,C2310,1988,상가,부산광역시,38.04,1,1.0,,0.0,2.0,217.0,189.0
510,C2310,1988,상가,부산광역시,39.33,1,1.0,,0.0,2.0,217.0,189.0
511,C2310,1988,상가,부산광역시,39.33,1,1.0,,0.0,2.0,217.0,189.0
512,C2310,1988,상가,부산광역시,39.33,1,1.0,,0.0,2.0,217.0,189.0
513,C2310,1988,상가,부산광역시,54.51,1,1.0,,0.0,2.0,217.0,189.0
514,C2310,1988,상가,부산광역시,54.51,1,1.0,,0.0,2.0,217.0,189.0
515,C2310,1988,상가,부산광역시,54.51,1,1.0,,0.0,2.0,217.0,189.0
516,C2310,1988,상가,부산광역시,54.6,1,1.0,,0.0,2.0,217.0,189.0
517,C2310,1988,상가,부산광역시,54.61,1,1.0,,0.0,2.0,217.0,189.0
518,C2310,1988,상가,부산광역시,75.98,1,1.0,,0.0,2.0,217.0,189.0
519,C2310,1988,상가,부산광역시,583.4,1,1.0,,0.0,2.0,217.0,189.0
520,C1672,1350,아파트,부산광역시,51.88,886,15.0,213320,0.0,1.0,1043.0,873.0
521,C1672,1350,아파트,부산광역시,59.63,464,15.0,246330,0.0,1.0,1043.0,873.0
522,C2132,2428,아파트,부산광역시,26.37,358,1.0,67260,0.0,1.0,756.0,359.0
523,C2132,2428,아파트,부산광역시,26.37,1192,1.0,67260,0.0,1.0,756.0,359.0
524,C2132,2428,아파트,부산광역시,31.32,239,1.0,94990,0.0,1.0,756.0,359.0
525,C2132,2428,아파트,부산광역시,31.32,596,1.0,79890,0.0,1.0,756.0,359.0
526,C2132,2428,상가,부산광역시,15.0,1,1.0,,0.0,1.0,756.0,359.0
527,C2132,2428,상가,부산광역시,15.0,1,1.0,,0.0,1.0,756.0,359.0
528,C2132,2428,상가,부산광역시,38.0,1,1.0,,0.0,1.0,756.0,359.0
529,C2132,2428,상가,부산광역시,38.0,1,1.0,,0.0,1.0,756.0,359.0
530,C2132,2428,상가,부산광역시,16.57,1,1.0,,0.0,1.0,756.0,359.0
531,C2132,2428,상가,부산광역시,18.38,1,1.0,,0.0,1.0,756.0,359.0
532,C2132,2428,상가,부산광역시,18.38,1,1.0,,0.0,1.0,756.0,359.0
533,C2132,2428,상가,부산광역시,20.9,1,1.0,,0.0,1.0,756.0,359.0
534,C2132,2428,상가,부산광역시,20.9,1,1.0,,0.0,1.0,756.0,359.0
535,C2132,2428,상가,부산광역시,20.9,1,1.0,,0.0,1.0,756.0,359.0
536,C2132,2428,상가,부산광역시,20.9,1,1.0,,0.0,1.0,756.0,359.0
537,C2132,2428,상가,부산광역시,21.94,1,1.0,,0.0,1.0,756.0,359.0
538,C2132,2428,상가,부산광역시,23.35,1,1.0,,0.0,1.0,756.0,359.0
539,C2132,2428,상가,부산광역시,26.25,1,1.0,,0.0,1.0,756.0,359.0
540,C2132,2428,상가,부산광역시,26.25,1,1.0,,0.0,1.0,756.0,359.0
541,C2132,2428,상가,부산광역시,28.38,1,1.0,,0.0,1.0,756.0,359.0
542,C2132,2428,상가,부산광역시,28.5,1,1.0,,0.0,1.0,756.0,359.0
543,C2132,2428,상가,부산광역시,33.15,1,1.0,,0.0,1.0,756.0,359.0
544,C2132,2428,상가,부산광역시,33.31,1,1.0,,0.0,1.0,756.0,359.0
545,C2132,2428,상가,부산광역시,33.39,1,1.0,,0.0,1.0,756.0,359.0
546,C2132,2428,상가,부산광역시,33.51,1,1.0,,0.0,1.0,756.0,359.0
547,C2132,2428,상가,부산광역시,33.51,1,1.0,,0.0,1.0,756.0,359.0
548,C2132,2428,상가,부산광역시,33.51,1,1.0,,0.0,1.0,756.0,359.0
549,C2132,2428,상가,부산광역시,37.26,1,1.0,,0.0,1.0,756.0,359.0
550,C2132,2428,상가,부산광역시,37.41,1,1.0,,0.0,1.0,756.0,359.0
551,C2132,2428,상가,부산광역시,37.41,1,1.0,,0.0,1.0,756.0,359.0
552,C2132,2428,상가,부산광역시,37.41,1,1.0,,0.0,1.0,756.0,359.0
553,C2132,2428,상가,부산광역시,37.49,1,1.0,,0.0,1.0,756.0,359.0
554,C2132,2428,상가,부산광역시,37.95,1,1.0,,0.0,1.0,756.0,359.0
555,C2132,2428,상가,부산광역시,37.95,1,1.0,,0.0,1.0,756.0,359.0
556,C2132,2428,상가,부산광역시,38.04,1,1.0,,0.0,1.0,756.0,359.0
557,C2132,2428,상가,부산광역시,39.33,1,1.0,,0.0,1.0,756.0,359.0
558,C2132,2428,상가,부산광역시,39.33,1,1.0,,0.0,1.0,756.0,359.0
559,C2132,2428,상가,부산광역시,39.33,1,1.0,,0.0,1.0,756.0,359.0
560,C2132,2428,상가,부산광역시,40.39,1,1.0,,0.0,1.0,756.0,359.0
561,C2132,2428,상가,부산광역시,54.51,1,1.0,,0.0,1.0,756.0,359.0
562,C2132,2428,상가,부산광역시,54.51,1,1.0,,0.0,1.0,756.0,359.0
563,C2132,2428,상가,부산광역시,54.51,1,1.0,,0.0,1.0,756.0,359.0
564,C2132,2428,상가,부산광역시,54.6,1,1.0,,0.0,1.0,756.0,359.0
565,C2132,2428,상가,부산광역시,54.61,1,1.0,,0.0,1.0,756.0,359.0
566,C2132,2428,상가,부산광역시,75.98,1,1.0,,0.0,1.0,756.0,359.0
567,C2132,2428,상가,부산광역시,407.97,1,1.0,,0.0,1.0,756.0,359.0
568,C2132,2428,상가,부산광역시,583.4,1,1.0,,0.0,1.0,756.0,359.0
569,C1439,1755,아파트,부산광역시,26.37,1470,29.0,79980,1.0,3.0,270.0,172.0
570,C1439,1755,아파트,부산광역시,31.32,120,29.0,94990,1.0,3.0,270.0,172.0
571,C1439,1755,아파트,부산광역시,40.32,120,29.0,122290,1.0,3.0,270.0,172.0
572,C1439,1755,상가,부산광역시,15.0,1,29.0,,1.0,3.0,270.0,172.0
573,C1439,1755,상가,부산광역시,15.0,1,29.0,,1.0,3.0,270.0,172.0
574,C1439,1755,상가,부산광역시,15.0,1,29.0,,1.0,3.0,270.0,172.0
575,C1439,1755,상가,부산광역시,15.0,1,29.0,,1.0,3.0,270.0,172.0
576,C1439,1755,상가,부산광역시,16.57,1,29.0,,1.0,3.0,270.0,172.0
577,C1439,1755,상가,부산광역시,16.57,1,29.0,,1.0,3.0,270.0,172.0
578,C1439,1755,상가,부산광역시,18.38,1,29.0,,1.0,3.0,270.0,172.0
579,C1439,1755,상가,부산광역시,18.38,1,29.0,,1.0,3.0,270.0,172.0
580,C1439,1755,상가,부산광역시,18.38,1,29.0,,1.0,3.0,270.0,172.0
581,C1439,1755,상가,부산광역시,18.38,1,29.0,,1.0,3.0,270.0,172.0
582,C1439,1755,상가,부산광역시,20.9,1,29.0,,1.0,3.0,270.0,172.0
583,C1439,1755,상가,부산광역시,20.9,1,29.0,,1.0,3.0,270.0,172.0
584,C1439,1755,상가,부산광역시,20.9,1,29.0,,1.0,3.0,270.0,172.0
585,C1439,1755,상가,부산광역시,20.9,1,29.0,,1.0,3.0,270.0,172.0
586,C1439,1755,상가,부산광역시,20.9,1,29.0,,1.0,3.0,270.0,172.0
587,C1439,1755,상가,부산광역시,20.9,1,29.0,,1.0,3.0,270.0,172.0
588,C1439,1755,상가,부산광역시,20.9,1,29.0,,1.0,3.0,270.0,172.0
589,C1439,1755,상가,부산광역시,20.9,1,29.0,,1.0,3.0,270.0,172.0
590,C1439,1755,상가,부산광역시,21.94,1,29.0,,1.0,3.0,270.0,172.0
591,C1439,1755,상가,부산광역시,21.94,1,29.0,,1.0,3.0,270.0,172.0
592,C1439,1755,상가,부산광역시,23.35,1,29.0,,1.0,3.0,270.0,172.0
593,C1439,1755,상가,부산광역시,23.35,1,29.0,,1.0,3.0,270.0,172.0
594,C1439,1755,상가,부산광역시,26.25,1,29.0,,1.0,3.0,270.0,172.0
595,C1439,1755,상가,부산광역시,26.25,1,29.0,,1.0,3.0,270.0,172.0
596,C1439,1755,상가,부산광역시,26.25,1,29.0,,1.0,3.0,270.0,172.0
597,C1439,1755,상가,부산광역시,26.25,1,29.0,,1.0,3.0,270.0,172.0
598,C1439,1755,상가,부산광역시,28.38,1,29.0,,1.0,3.0,270.0,172.0
599,C1439,1755,상가,부산광역시,28.5,1,29.0,,1.0,3.0,270.0,172.0
600,C1439,1755,상가,부산광역시,28.5,1,29.0,,1.0,3.0,270.0,172.0
601,C1439,1755,상가,부산광역시,33.15,1,29.0,,1.0,3.0,270.0,172.0
602,C1439,1755,상가,부산광역시,33.15,1,29.0,,1.0,3.0,270.0,172.0
603,C1439,1755,상가,부산광역시,33.31,1,29.0,,1.0,3.0,270.0,172.0
604,C1439,1755,상가,부산광역시,33.31,1,29.0,,1.0,3.0,270.0,172.0
605,C1439,1755,상가,부산광역시,33.39,1,29.0,,1.0,3.0,270.0,172.0
606,C1439,1755,상가,부산광역시,33.39,1,29.0,,1.0,3.0,270.0,172.0
607,C1439,1755,상가,부산광역시,33.51,1,29.0,,1.0,3.0,270.0,172.0
608,C1439,1755,상가,부산광역시,33.51,1,29.0,,1.0,3.0,270.0,172.0
609,C1439,1755,상가,부산광역시,33.51,1,29.0,,1.0,3.0,270.0,172.0
610,C1439,1755,상가,부산광역시,33.51,1,29.0,,1.0,3.0,270.0,172.0
611,C1439,1755,상가,부산광역시,33.51,1,29.0,,1.0,3.0,270.0,172.0
612,C1439,1755,상가,부산광역시,40.39,1,29.0,,1.0,3.0,270.0,172.0
613,C1439,1755,상가,부산광역시,40.39,1,29.0,,1.0,3.0,270.0,172.0
614,C1439,1755,상가,부산광역시,61.89,1,29.0,,1.0,3.0,270.0,172.0
615,C1439,1755,상가,부산광역시,404.65,1,29.0,,1.0,3.0,270.0,172.0
616,C1439,1755,상가,부산광역시,404.65,1,29.0,,1.0,3.0,270.0,172.0
617,C1613,840,아파트,부산광역시,51.49,220,7.0,255200,1.0,1.0,594.0,498.0
618,C1613,840,아파트,부산광역시,51.95,454,7.0,257630,1.0,1.0,594.0,498.0
619,C1613,840,아파트,부산광역시,59.64,166,7.0,298290,1.0,1.0,594.0,498.0
620,C2216,390,아파트,충청남도,39.0,210,2.0,132480,0.0,1.0,97.0,149.0
